comid,monitored
8203983,1
8203981,1
8204381,1
8204345,1
8204293,1
8204295,1
17649697,1
17649691,1
17650331,1
17649725,1
8204153,1
8204151,1
8204421,1
8204383,1
17649721,1
17649719,1
8204149,1
8204183,1
8204091,1
8204093,1
8204367,1
17650325,1
17650327,1
17650339,1
8204139,1
8204137,1
8204185,1
8204227,1
17649731,1
17650323,1
17649763,1
17649757,1
17650329,1
8204061,1
8204059,1
17649737,1
17650333,1
17650321,1
17649727,1
17649747,1
17649751,1
8204007,1
8204005,1
17649745,1
17649749,1
17649729,1
17650319,1
17649765,1
17649753,1
8203975,1
8203977,1
17649755,1
17649759,1
17650535,1
17649735,1
17650317,1
17649707,1
17649709,1
17649769,1
17649767,1
17649761,1
17649781,1
17649733,1
17649741,1
17650517,1
17649785,1
17649773,1
17650551,1
17651405,1
17649743,1
17649739,1
17649789,1
17649787,1
17649775,1
17651417,1
17650519,1
17651407,1
17650337,1
17649809,1
17649791,1
17649779,1
17649777,1
17651421,1
17651419,1
17650521,1
17649799,1
17649797,1
17650341,1
17649783,1
17650557,1
17650567,1
17650525,1
17650529,1
17649811,1
17649803,1
17649793,1
17650559,1
17650561,1
17650523,1
17651409,1
17650531,1
17650533,1
17649801,1
17649795,1
17650563,1
17650569,1
17651411,1
17650527,1
17650541,1
17650537,1
17649805,1
17650573,1
17650575,1
17650543,1
17650553,1
17650545,1
17650549,1
17649807,1
17650547,1
17650555,1
17650565,1
17650571,1
17604291,1
17623995,1
17623999,1
17624001,1
17623997,1
17624005,1
17624011,1
17623967,1
17624003,1
17624009,1
17624017,1
17625463,1
17624043,1
17624019,1
17623923,1
17624041,1
17624101,1
17624061,1
17624079,1
17625461,1
17624099,1
17624139,1
17625457,1
17625459,1
17624121,1
17624197,1
17623903,1
17625451,1
17624129,1
17624275,1
17624323,1
17625455,1
17625449,1
17625453,1
17624145,1
17624127,1
17624349,1
17625309,1
17623873,1
17624199,1
17624125,1
17623819,1
17623817,1
17623881,1
17623869,1
17624267,1
17624245,1
17624095,1
17625307,1
17623879,1
17623889,1
17623849,1
17625471,1
17624265,1
17624027,1
17623855,1
17623859,1
17623857,1
17625401,1
17624351,1
17624329,1
17625403,1
17624359,1
17625357,1
17625305,1
17625491,1
17625355,1
17624361,1
17621945,1
17623813,1
17625405,1
17624441,1
17625363,1
17624553,1
17625351,1
17621929,1
17621927,1
17623807,1
17623805,1
17623821,1
17625409,1
17624453,1
17624707,1
17621907,1
17621905,1
17621911,1
17621909,1
17621941,1
17621943,1
17621939,1
17623841,1
17625411,1
17624451,1
17624701,1
17621893,1
17621895,1
17622447,1
17621923,1
17621925,1
17623799,1
17625315,1
17625465,1
17624513,1
17624511,1
17621881,1
17621883,1
17622449,1
17622445,1
24999451,1
17625319,1
17624555,1
17621875,1
17621873,1
17621879,1
17621877,1
17621937,1
17621931,1
17625323,1
24999457,1
17623865,1
17623867,1
17624561,1
17624671,1
17624559,1
17622441,1
17621867,1
17623959,1
24999461,1
17623809,1
17623811,1
17624601,1
17623915,1
17623931,1
163864361,1
163864362,1
163864365,1
17621933,1
17621935,1
17624629,1
17624641,1
17623917,1
17623913,1
17623925,1
17623935,1
17625327,1
17624039,1
163864363,1
163864364,1
17621901,1
17621899,1
17624643,1
17624737,1
17624683,1
17624651,1
17623949,1
17623927,1
17625423,1
17624117,1
17624091,1
17621889,1
17621891,1
17624825,1
17624873,1
17624705,1
17624713,1
17624725,1
17624817,1
17625425,1
17624119,1
17624151,1
17621887,1
17621885,1
17624845,1
17624847,1
17625473,1
17629133,1
17625427,1
17625429,1
17621869,1
17621871,1
17624103,1
17625475,1
17629135,1
17624093,1
17624147,1
17625333,1
17624071,1
17624069,1
17625477,1
17624167,1
17625431,1
17625433,1
17624347,1
17625349,1
17624459,1
17624415,1
17624413,1
17624423,1
17624445,1
17624427,1
17624479,1
17624443,1
17624477,1
17625373,1
17624485,1
17624481,1
17624517,1
17624733,1
17624855,1
17624497,1
17624483,1
17624499,1
17624529,1
17624763,1
17624757,1
17624501,1
17624679,1
17624519,1
948060204,1
17624527,1
17624761,1
17624765,1
17624893,1
948060203,1
948060093,1
17624859,1
17624889,1
17624897,1
17624933,1
17624613,1
17624603,1
948060092,1
17625389,1
17624943,1
17625371,1
17624611,1
17625369,1
17624607,1
17624963,1
17624947,1
24999481,1
17625437,1
17624317,1
17624285,1
17624767,1
17625381,1
17624839,1
17624649,1
17625439,1
17624309,1
17624311,1
17625339,1
17624219,1
17624221,1
17624899,1
17624861,1
17624557,1
17625359,1
17624675,1
17625441,1
17625337,1
17624173,1
17624171,1
17624927,1
17624907,1
17624891,1
17624867,1
17624435,1
17624669,1
17625443,1
17625335,1
17625331,1
17624033,1
17624141,1
17624165,1
17624941,1
17624953,1
17625393,1
17624905,1
17624617,1
17624619,1
17624711,1
17624209,1
17623981,1
17623987,1
17625321,1
17624045,1
17624049,1
17624951,1
17624939,1
17625391,1
17624597,1
17624599,1
17624731,1
17624729,1
17623975,1
17625329,1
17623965,1
17623963,1
17623955,1
17623957,1
17624047,1
17624081,1
17624957,1
17624949,1
17624903,1
17624615,1
17624589,1
17624775,1
17623971,1
17623973,1
17625311,1
17623919,1
17625317,1
17623929,1
17624023,1
17624021,1
17624077,1
17624157,1
17624959,1
17624955,1
17624931,1
17624929,1
17624583,1
17624585,1
17625365,1
17624799,1
17624811,1
17625313,1
17623969,1
17623861,1
17623863,1
17624067,1
17624057,1
17624925,1
17625385,1
17624587,1
17624637,1
17624431,1
17624433,1
17624521,1
17624813,1
17624879,1
17624821,1
17623883,1
17624097,1
17624059,1
17624573,1
17624563,1
17624377,1
17624375,1
17624447,1
17624449,1
17624819,1
17624885,1
17623871,1
17624051,1
17624537,1
17624539,1
17624313,1
17624315,1
17624425,1
17624465,1
17625353,1
17625379,1
17625383,1
17624515,1
17624579,1
17624207,1
17624211,1
17624385,1
17624785,1
17625375,1
17624871,1
17624509,1
17624551,1
17624371,1
17624797,1
17624795,1
17624881,1
17624421,1
17624417,1
17624843,1
17624409,1
17624407,1
17624837,1
17624877,1
17624405,1
17624495,1
17624279,1
17624289,1
17624827,1
17624829,1
17624403,1
17624475,1
17624273,1
17625343,1
17624805,1
17624807,1
17624379,1
17624393,1
17624213,1
17624215,1
17624261,1
17624751,1
17624875,1
17624769,1
17625377,1
17624333,1
17624339,1
17624391,1
17624493,1
17624177,1
17624179,1
17624777,1
17624747,1
17624665,1
17624283,1
17624287,1
17624169,1
17624203,1
17624137,1
17624135,1
17624809,1
17624781,1
17624647,1
17624645,1
17624269,1
17624307,1
17624131,1
17624133,1
17624063,1
17624065,1
17624803,1
17624801,1
17624547,1
17624239,1
17624241,1
17624087,1
17624089,1
17624149,1
17624189,1
17624037,1
17624035,1
17624791,1
17624883,1
17624793,1
17624237,1
17624231,1
17624055,1
17623979,1
17624013,1
17624773,1
17624895,1
17624235,1
17624281,1
17624031,1
17624053,1
17623943,1
17623945,1
17624727,1
17624787,1
17624229,1
17624217,1
17623991,1
17623993,1
17623907,1
17623905,1
17625325,1
17623961,1
17624715,1
17624717,1
17624243,1
17624227,1
17623989,1
17624015,1
17623829,1
17623831,1
17623885,1
17623887,1
17624703,1
17624699,1
17624259,1
17624293,1
17624185,1
17624187,1
17623951,1
17623947,1
17624687,1
17624857,1
17624489,1
17624487,1
17624255,1
17624251,1
17624153,1
17624155,1
17623937,1
17623983,1
17623851,1
17623853,1
17624655,1
17624657,1
17624865,1
17624901,1
17624257,1
17624299,1
17624181,1
17624183,1
17624107,1
17624105,1
17623875,1
17623877,1
17623825,1
17623827,1
17624661,1
17624659,1
17625361,1
17624545,1
17624863,1
17624923,1
17624253,1
17624249,1
17624075,1
17624073,1
17623891,1
17623933,1
17623845,1
17623847,1
17621921,1
17624663,1
17624461,1
17624467,1
17624469,1
17624247,1
17624305,1
17624025,1
17624029,1
17623895,1
17623893,1
17623837,1
17623839,1
17624685,1
17625367,1
17624397,1
17624399,1
17624223,1
17624295,1
17623901,1
17621919,1
17624673,1
17624823,1
17624565,1
17624195,1
17624201,1
17623897,1
17623953,1
17624695,1
17624691,1
17624507,1
17624491,1
17624191,1
17624193,1
17623909,1
17623899,1
17624697,1
17624783,1
17624681,1
17624159,1
17624161,1
17623941,1
17623911,1
17623833,1
17623835,1
17624709,1
17624689,1
17624085,1
17624083,1
17623939,1
17624007,1
17623843,1
17623823,1
17623803,1
17623801,1
17624721,1
17624741,1
17625485,1
17625743,1
17625733,1
17625731,1
17621917,1
17623795,1
17623793,1
17624745,1
17624835,1
17624739,1
17625741,1
17625739,1
17625737,1
17623791,1
17623797,1
17621915,1
17624755,1
17624743,1
17624749,1
17624735,1
17625483,1
17621913,1
17624759,1
17624753,1
17624771,1
17624667,1
17624693,1
17623985,1
17624779,1
17624913,1
17624815,1
17624631,1
17624633,1
17625925,1
17625481,1
17624833,1
17624831,1
17624623,1
17624625,1
17625735,1
17624841,1
17624639,1
17624621,1
17625993,1
17625899,1
17624575,1
17624577,1
17626057,1
17625991,1
17625873,1
17624473,1
17624471,1
17626871,1
17626075,1
17625985,1
17626037,1
17625847,1
17624909,1
17626867,1
17625983,1
17625839,1
17625841,1
17624911,1
17624915,1
17626001,1
17625997,1
17625929,1
17625927,1
17625825,1
17625853,1
17624365,1
17626959,1
17625395,1
17624919,1
17626003,1
17626097,1
17625819,1
17625811,1
17626873,1
17626957,1
17624961,1
17624945,1
17626005,1
17625999,1
17625837,1
17625823,1
17625797,1
17625801,1
17625799,1
17626165,1
17626113,1
17625489,1
17625979,1
17626033,1
17625789,1
17625791,1
17625777,1
17625775,1
17626203,1
17626181,1
17624921,1
17625957,1
17626051,1
17625779,1
17625787,1
17624337,1
17625767,1
17625785,1
17625771,1
17625769,1
17626207,1
17626227,1
17626155,1
17625931,1
17625933,1
17624233,1
17624301,1
17625765,1
17625773,1
17625759,1
17625757,1
17626251,1
17626205,1
17626257,1
17626229,1
17625487,1
17625949,1
17625915,1
17625923,1
17625921,1
17625755,1
17625753,1
17625749,1
17625751,1
17626291,1
17626249,1
17626281,1
17626305,1
17624937,1
17625967,1
17626083,1
17625891,1
17625893,1
17625747,1
17625745,1
17626295,1
17626357,1
17626189,1
17626191,1
17626347,1
17626283,1
17624967,1
17624935,1
17625973,1
17625963,1
17625881,1
17625879,1
17626881,1
17626293,1
17626365,1
17626367,1
17626179,1
17626177,1
17624971,1
17626209,1
17625989,1
17625959,1
17625845,1
17625851,1
17625861,1
17625869,1
17626333,1
17626325,1
17626393,1
17626373,1
17625987,1
17626095,1
17625821,1
17625817,1
17625843,1
17625833,1
17626363,1
17626331,1
17626891,1
17626889,1
17626387,1
17625977,1
17625975,1
17625793,1
17625795,1
17625831,1
17625835,1
17625813,1
17625815,1
17626361,1
17626391,1
17626265,1
17626263,1
17626407,1
17626409,1
17625995,1
17625981,1
17625905,1
17625907,1
17625783,1
17625781,1
17625809,1
17625807,1
17625805,1
17625803,1
17626371,1
17626359,1
17626897,1
17626899,1
17626261,1
17626255,1
17626241,1
17626243,1
17626893,1
17626895,1
17626017,1
17626045,1
17625761,1
17625763,1
17626901,1
17626369,1
17626457,1
17626487,1
17626447,1
17626475,1
17626289,1
17626275,1
17626225,1
17626223,1
17626023,1
17626011,1
17626059,1
17626047,1
17626455,1
17626903,1
17626353,1
17626419,1
17626479,1
17626501,1
17626021,1
17626029,1
17625909,1
17625911,1
17626065,1
17626115,1
17626077,1
17626049,1
17626459,1
17626453,1
17626355,1
17626335,1
17625961,1
17626111,1
17626031,1
17626107,1
17626123,1
17626467,1
17626511,1
17626375,1
17626417,1
17625955,1
17625953,1
17626039,1
17626175,1
17626133,1
17626471,1
17626559,1
17625951,1
17625965,1
17626073,1
17626035,1
17626461,1
17626537,1
17625943,1
17625945,1
17626071,1
17626121,1
17626491,1
17626469,1
17625935,1
17625937,1
17626081,1
17626069,1
17626503,1
17626493,1
17625897,1
17625895,1
17626143,1
17626079,1
17626009,1
17626007,1
17626519,1
17626565,1
17625885,1
17625883,1
17626171,1
17626161,1
17626093,1
17626151,1
17625971,1
17625969,1
17626551,1
17626553,1
17625871,1
17625887,1
17625877,1
17625875,1
17626239,1
17626187,1
17626213,1
17626169,1
17626103,1
17626091,1
17625941,1
17625939,1
17626577,1
17626575,1
17625857,1
17625859,1
17625849,1
17625867,1
17625889,1
17626245,1
17626279,1
17626277,1
17626269,1
17626215,1
17626185,1
17626119,1
17626101,1
17625917,1
17625919,1
17625947,1
17625827,1
17625829,1
17625863,1
17625865,1
17626303,1
17626285,1
17626157,1
17626117,1
17625913,1
17625901,1
17625903,1
17625855,1
17626173,1
17626163,1
17626197,1
17626167,1
17626259,1
17626235,1
17626145,1
17626141,1
17626297,1
17626247,1
17626287,1
17626237,1
17626149,1
17626183,1
17626317,1
17626323,1
17626221,1
17626211,1
17626329,1
17626321,1
17626315,1
17626327,1
17626267,1
17626219,1
17626139,1
17626137,1
17626379,1
17626339,1
17626299,1
17626313,1
17626085,1
17626087,1
17626131,1
17626135,1
17626423,1
17626399,1
17626883,1
17626885,1
17626027,1
17626025,1
17626127,1
17626129,1
17626421,1
17626921,1
17626401,1
17626413,1
17626311,1
17626301,1
17626013,1
17626015,1
17626869,1
17626019,1
17626875,1
17626877,1
17626905,1
17626923,1
17626917,1
17626919,1
17626415,1
17626427,1
17626233,1
17626231,1
17626147,1
17626125,1
17626433,1
17626429,1
17626513,1
17626477,1
17626523,1
17626505,1
17626395,1
17626383,1
17626915,1
17626913,1
17626271,1
17626217,1
17626105,1
17626099,1
17626927,1
17626925,1
17626879,1
17626273,1
17626941,1
17626533,1
17626535,1
17626539,1
17626911,1
17626411,1
17626509,1
17626495,1
17626201,1
17626199,1
17626089,1
17626109,1
17626437,1
17626517,1
17626449,1
17626465,1
17626253,1
17626543,1
17626555,1
17626561,1
17626567,1
17626405,1
17626425,1
17626193,1
17626195,1
17626061,1
17626063,1
17626443,1
17626929,1
17626483,1
17626909,1
17626907,1
17626159,1
17626067,1
17626055,1
17626053,1
17626439,1
17626931,1
17626943,1
17626525,1
17626153,1
17626043,1
17626041,1
17626441,1
17626445,1
17626463,1
17626933,1
17626527,1
17626473,1
17626939,1
17626403,1
17626431,1
17626557,1
17626581,1
17626481,1
17626507,1
17626435,1
17626935,1
17626389,1
17626381,1
17626489,1
17626583,1
17626385,1
17626887,1
17626937,1
17626451,1
17626351,1
17626349,1
17626499,1
17626521,1
17626377,1
17626397,1
17626343,1
17626345,1
17626485,1
17626515,1
17626341,1
17626319,1
17626497,1
17626531,1
17626563,1
17626541,1
17626337,1
17626309,1
17626307,1
17626529,1
17626545,1
17626595,1
17626601,1
17626593,1
17626585,1
17626549,1
17626569,1
17626587,1
17626547,1
17626573,1
17626571,1
17626579,1
17626591,1
17626599,1
17626589,1
17626597,1
17684380,1
17684376,1
8201913,1
8201927,1
8201915,1
8200409,1
8201923,1
8201917,1
8201929,1
8200411,1
8201919,1
8201925,1
8201921,1
8201911,1
17605495,1
17604393,1
8193581,1
8192587,1
8192589,1
8192593,1
8192599,1
8192591,1
8192613,1
8193585,1
8192583,1
8193599,1
8193601,1
8193603,1
8193605,1
8193595,1
8192629,1
8193697,1
8193693,1
8193695,1
8192603,1
8192601,1
8193583,1
8193591,1
8192595,1
8192573,1
24998000,1
8192597,1
17595429,1
17595393,1
17595395,1
17596113,1
17595361,1
17596115,1
17595239,1
17596077,1
17595357,1
17596117,1
17595201,1
17595199,1
17594371,1
17596125,1
17596119,1
17594369,1
8192479,1
8192449,1
8192447,1
8192433,1
8192431,1
8191653,1
8192427,1
8192429,1
8191623,1
8191619,1
8191649,1
8191651,1
8191627,1
8191621,1
8191631,1
17620568,1
17620026,1
17620010,1
17620572,1
17620024,1
17620042,1
17620030,1
17620566,1
17619982,1
17620574,1
17620040,1
17620054,1
17620038,1
17619980,1
17619978,1
17620058,1
17620060,1
17620050,1
17620570,1
17619960,1
17619958,1
17620088,1
17620578,1
17620086,1
17620072,1
17620064,1
17620092,1
17620576,1
17620094,1
17620626,1
17620090,1
17620628,1
17620130,1
17620080,1
17620140,1
17620116,1
17620014,1
17620012,1
17620142,1
17620612,1
17619972,1
17619970,1
17620134,1
17620126,1
17620192,1
17620182,1
17619956,1
17619954,1
17619968,1
17619966,1
17620128,1
17620122,1
17620082,1
17620084,1
17619950,1
17619952,1
17619946,1
17619948,1
17620132,1
17620610,1
17620000,1
17620002,1
17619988,1
17619990,1
17620124,1
17620608,1
17619986,1
17619984,1
17620138,1
17620606,1
17619976,1
17619974,1
17620604,1
17620136,1
17619964,1
17619962,1
17620160,1
17620198,1
17620158,1
17620600,1
17620156,1
17620184,1
17620006,1
17620004,1
17620166,1
17620598,1
17620624,1
17620164,1
17620074,1
17620070,1
17620170,1
17620178,1
17620602,1
17620596,1
17620168,1
17620594,1
17620180,1
17620176,1
17620154,1
17620590,1
17620078,1
17620076,1
17620214,1
17620190,1
17620172,1
17620174,1
17620588,1
17620586,1
17620102,1
17620100,1
17620068,1
17620066,1
17620048,1
17620028,1
17620186,1
17620194,1
17620162,1
17620584,1
17620118,1
17620120,1
17620044,1
17620046,1
17620632,1
17620582,1
17620580,1
17620106,1
17620108,1
17620032,1
17620056,1
17620188,1
17620110,1
17620112,1
17620008,1
17620036,1
17620672,1
17620096,1
8192913,1
8192909,1
8192899,1
8192851,1
8192853,1
8192839,1
8193651,1
8192813,1
8192815,1
8192797,1
8192793,1
8192789,1
8192811,1
8192819,1
8193649,1
8192795,1
8192785,1
8192787,1
8192773,1
8193641,1
8192807,1
8192845,1
8192769,1
8193635,1
8193637,1
8192771,1
8193633,1
8193611,1
8192711,1
8192775,1
8193631,1
8192659,1
8192649,1
8192681,1
8192679,1
8193629,1
8193627,1
8192663,1
8192653,1
8192627,1
8193589,1
8192611,1
8192661,1
8192697,1
8192621,1
8192623,1
8192607,1
8192651,1
8192667,1
8192709,1
8192695,1
8192605,1
8192675,1
17600111,1
17599297,1
17599299,1
17599295,1
17599287,1
17600113,1
17599345,1
17599323,1
17599347,1
17600123,1
17599405,1
17599321,1
17600119,1
17599353,1
17600125,1
17599329,1
17599319,1
17599349,1
17599383,1
17599351,1
17599403,1
17600385,1
17599331,1
17599327,1
17599309,1
17599307,1
17599373,1
17599397,1
17600463,1
17599335,1
17599357,1
17599399,1
17599401,1
17600375,1
17599339,1
17599333,1
17600377,1
17600395,1
17599341,1
17599337,1
17600379,1
17600439,1
17599355,1
17600117,1
17599325,1
17600115,1
17600479,1
17600405,1
17599393,1
17599395,1
17600359,1
17600373,1
17600369,1
17600365,1
17600371,1
17600367,1
17601593,1
17600383,1
17601595,1
17601673,1
17601671,1
17600447,1
17599391,1
17601597,1
17601679,1
17600461,1
17600459,1
17599381,1
17599375,1
17600453,1
17600497,1
17600477,1
17600509,1
17600449,1
17600475,1
17600471,1
17600519,1
17600523,1
17600483,1
17600473,1
17600529,1
17600569,1
17600487,1
17600481,1
17600465,1
17601665,1
17600485,1
17600537,1
17600469,1
17601629,1
17601633,1
17601603,1
17601601,1
17600495,1
17600467,1
17601631,1
17601627,1
17600581,1
17600517,1
17600493,1
17600547,1
17600525,1
17600621,1
17600617,1
17600543,1
17600455,1
17600571,1
17600549,1
17601667,1
17600563,1
17600541,1
17600441,1
17600443,1
17600607,1
17600643,1
17602543,1
17601637,1
17600591,1
17600553,1
17600533,1
17600535,1
17600613,1
17600653,1
17601647,1
17601641,1
17601639,1
17601635,1
17600589,1
17600647,1
17600521,1
17600531,1
17600673,1
17600629,1
17600637,1
17600615,1
17600601,1
17600587,1
17600505,1
17600507,1
17600685,1
17600713,1
17600651,1
17600633,1
17600665,1
17600639,1
17600599,1
17600663,1
17600567,1
17600565,1
17600503,1
17600501,1
17600705,1
17600725,1
17600657,1
17600695,1
17600611,1
948060320,1
17600413,1
17600407,1
17600715,1
17600701,1
17600655,1
17600677,1
17600609,1
17600635,1
948060319,1
17600551,1
17600427,1
17600411,1
17600387,1
17600389,1
17600729,1
17600759,1
17600699,1
17600693,1
17601605,1
17600649,1
17601607,1
17600683,1
17600623,1
17600605,1
17600645,1
17601643,1
17600515,1
17600513,1
17600431,1
17600425,1
17599371,1
17599377,1
17599379,1
17601615,1
17600787,1
17600707,1
17600697,1
17600691,1
17600689,1
17600641,1
17600675,1
17601645,1
17601609,1
17600737,1
17600593,1
17600595,1
17600603,1
17600661,1
17600687,1
17600573,1
17600429,1
17600445,1
17600719,1
17600709,1
17600667,1
17600703,1
17600785,1
17600545,1
17600557,1
17600575,1
17600597,1
17600681,1
17600659,1
17600421,1
17600423,1
17600733,1
17600743,1
17600711,1
17600779,1
17600559,1
17600561,1
17600717,1
17600679,1
17600419,1
17600417,1
17600789,1
17600747,1
17600771,1
17600735,1
17600731,1
17600511,1
17600539,1
17600671,1
17600669,1
17600415,1
17600435,1
17599369,1
17601649,1
17600775,1
17600783,1
17600723,1
17600721,1
17600499,1
17600527,1
17600627,1
17600619,1
17600401,1
17600403,1
17600437,1
17600489,1
17601653,1
17601651,1
17600769,1
17600767,1
17600791,1
17600803,1
17600457,1
17600491,1
17600625,1
17600631,1
17600391,1
17600393,1
17599367,1
17601657,1
17601655,1
17600793,1
17600777,1
17600761,1
17600861,1
17600819,1
17600399,1
17600451,1
17600577,1
17600579,1
17601677,1
17601675,1
17601661,1
17601659,1
17600807,1
17600781,1
17600773,1
17600361,1
17600363,1
17600583,1
17600555,1
17599363,1
17599365,1
17602545,1
17601669,1
17600817,1
17600795,1
17600825,1
17600757,1
17600745,1
17600397,1
17600357,1
17599361,1
17599343,1
17600121,1
17600839,1
17600853,1
17600821,1
17600851,1
17600799,1
17600823,1
17600831,1
17600835,1
17600753,1
17600763,1
17600741,1
17600739,1
17599359,1
17600867,1
17600855,1
17600815,1
17600847,1
17600899,1
17600863,1
17600801,1
17600797,1
17600875,1
17600837,1
17600879,1
17600873,1
17601621,1
17600843,1
17600859,1
17600811,1
17600841,1
17600755,1
17600765,1
17600877,1
17600893,1
17600881,1
17600943,1
17600905,1
17600891,1
17600829,1
17600809,1
17600849,1
17600845,1
17600929,1
17600939,1
17600885,1
17600883,1
17600921,1
17600927,1
17600827,1
17600833,1
17600869,1
17600857,1
17600895,1
17600889,1
17600935,1
17600941,1
17601611,1
17600727,1
17601619,1
17601613,1
17600871,1
17600865,1
17600919,1
17600897,1
17600955,1
17600959,1
17601617,1
17600923,1
17600887,1
17600931,1
17600951,1
17600963,1
17600953,1
17600749,1
17600751,1
17600957,1
17601623,1
17600917,1
17600901,1
17600947,1
17600933,1
17600965,1
17600961,1
17600925,1
17600903,1
17600967,1
17600949,1
17600971,1
17600993,1
17600907,1
17600911,1
17600973,1
17600981,1
17600937,1
17600979,1
17600969,1
17600913,1
17600909,1
17600915,1
17600983,1
17600975,1
17601019,1
17600977,1
17600989,1
17601007,1
17600945,1
17600991,1
17600985,1
17600995,1
17600987,1
17601625,1
17601015,1
17601029,1
17601009,1
17601025,1
17601017,1
17601013,1
17601027,1
17601035,1
17601021,1
17601023,1
17601005,1
17601031,1
17601003,1
17600999,1
17601001,1
17600997,1
17601011,1
17601033,1
17607779,1
17607787,1
17607781,1
17608981,1
17607813,1
17607857,1
17607871,1
17607869,1
17607819,1
17607931,1
17608983,1
17607891,1
17607885,1
17607905,1
17607915,1
17607957,1
17607963,1
17607953,1
17608019,1
17608995,1
17607979,1
17608069,1
8193557,1
8192469,1
8192467,1
8192443,1
8192457,1
8192455,1
8192465,1
8191641,1
8190709,1
8190707,1
8191191,1
8190701,1
8190699,1
8190679,1
8191199,1
8190677,1
8190687,1
8190661,1
8190663,1
8190689,1
8190685,1
8190643,1
8190645,1
8190649,1
8190651,1
8191197,1
8190693,1
8190641,1
8190635,1
8190627,1
8190629,1
8190695,1
8190697,1
8190637,1
8190657,1
8190607,1
8190605,1
8190603,1
8190601,1
8190703,1
8190691,1
8190613,1
8190615,1
8190655,1
8190653,1
8191185,1
8190555,1
8190569,1
8190585,1
8190681,1
8191201,1
8190579,1
8190577,1
8190639,1
8190647,1
8190565,1
8190567,1
8190583,1
8190587,1
8191583,1
8190631,1
8190633,1
8191581,1
8190561,1
8190559,1
17608943,1
17607641,1
17607637,1
17607665,1
17607639,1
17607539,1
17607537,1
948060201,1
17607527,1
17608929,1
948060202,1
17607625,1
17607517,1
17607515,1
17609049,1
17608957,1
17609077,1
17607589,1
17607591,1
17607501,1
17607499,1
17607519,1
17607709,1
17607701,1
17607649,1
17608921,1
17607493,1
17609047,1
17607707,1
17608959,1
17607581,1
17607509,1
948060326,1
17607697,1
17607545,1
17607543,1
17609045,1
948060325,1
17607725,1
17607699,1
17607695,1
17607535,1
17607533,1
17607487,1
17607969,1
17609043,1
17607693,1
17607759,1
17607629,1
17607631,1
17607643,1
17607645,1
17607985,1
17607971,1
17607903,1
17607811,1
17607549,1
17607551,1
17607523,1
17607521,1
17608021,1
17608003,1
17607901,1
17607909,1
17608973,1
17607747,1
17609017,1
17608049,1
17607991,1
17607995,1
17607899,1
17607897,1
17607987,1
948060198,1
17607655,1
17607657,1
17608191,1
17608197,1
17607913,1
948060197,1
17608023,1
17607617,1
17607619,1
17608207,1
17608209,1
17607873,1
17607875,1
17609019,1
17608241,1
17607595,1
17607597,1
17608205,1
17608269,1
17608273,1
17608235,1
17608987,1
17607837,1
17608171,1
17608259,1
17608189,1
17608359,1
17608295,1
17608229,1
17608223,1
17607933,1
17608989,1
17608263,1
17609027,1
17608399,1
17608365,1
17608309,1
17608297,1
17608227,1
17608319,1
17607941,1
17607939,1
17608285,1
17608271,1
17608233,1
17608261,1
17608443,1
17608363,1
17608391,1
17608357,1
17608333,1
17609025,1
17608287,1
948060196,1
17608327,1
17608331,1
17608511,1
17608481,1
17608445,1
17608389,1
17608479,1
17608375,1
948060195,1
17607999,1
17608421,1
17608459,1
17609037,1
17607975,1
17607927,1
17608165,1
17608215,1
17608485,1
17608441,1
17608495,1
17608461,1
17607977,1
17608115,1
17607823,1
17607821,1
17608503,1
17608489,1
17608417,1
17608407,1
17608539,1
17608525,1
17607993,1
17608107,1
17608255,1
17608275,1
17607797,1
17607799,1
17608529,1
17608501,1
17608405,1
17608419,1
17609041,1
17608567,1
948060199,1
17609005,1
17609035,1
17607791,1
17607789,1
17608531,1
17608535,1
17608395,1
17608397,1
948060200,1
17608979,1
17608081,1
17608105,1
17607673,1
17607675,1
17608557,1
17608533,1
17608337,1
17609031,1
17607859,1
948060194,1
17607863,1
17608939,1
17608947,1
17608139,1
17608203,1
17607661,1
17607659,1
17608555,1
17608571,1
17608301,1
17608303,1
17607841,1
17607843,1
948060193,1
17607809,1
17607865,1
17608169,1
17608239,1
17607571,1
17607573,1
17608551,1
17608553,1
17608299,1
17607853,1
17607839,1
17607847,1
17607845,1
17607719,1
17607721,1
17607889,1
17607887,1
17608193,1
17608155,1
17607565,1
17607567,1
17607541,1
17607547,1
17608549,1
17608569,1
17608289,1
17608291,1
17607919,1
17608545,1
17608561,1
17608993,1
17608985,1
17608541,1
17608543,1
17607965,1
17607929,1
17607775,1
17607777,1
17608521,1
17608523,1
17607989,1
17608135,1
17609001,1
17608991,1
17607773,1
17608977,1
17608971,1
17607735,1
17608519,1
17608001,1
17608031,1
17608221,1
17608141,1
17608047,1
17607731,1
17607733,1
17608515,1
17608517,1
17608017,1
17608305,1
17608247,1
17608055,1
17608065,1
17607727,1
17607729,1
17608513,1
17608559,1
17608455,1
17608457,1
17608475,1
17608317,1
17608067,1
17608195,1
17609015,1
17607691,1
17607685,1
17607593,1
17607599,1
17608491,1
17608493,1
17608563,1
17608565,1
17608427,1
17608425,1
17608471,1
17608499,1
17608313,1
17608315,1
17608097,1
17608281,1
17607687,1
17607681,1
17608945,1
17608349,1
17608351,1
17608415,1
17608413,1
17608409,1
17608411,1
17608537,1
17608437,1
